date_id,full_date,year,month,day,quarter
130,1949-09-07,1949,9,7,3
131,1949-09-15,1949,9,15,3
132,1949-09-16,1949,9,16,3
133,1949-09-21,1949,9,21,3
134,1949-09-22,1949,9,22,3
135,1949-10-03,1949,10,3,4
136,1949-10-04,1949,10,4,4
137,1949-10-06,1949,10,6,4
138,1949-10-07,1949,10,7,4
139,1949-10-12,1949,10,12,4
140,1949-10-17,1949,10,17,4
141,1949-10-27,1949,10,27,4
142,1949-10-29,1949,10,29,4
143,1949-10-30,1949,10,30,4
144,1949-11-03,1949,11,3,4
145,1949-11-07,1949,11,7,4
146,1949-11-26,1949,11,26,4
147,1949-12-15,1949,12,15,4
148,1949-12-31,1949,12,31,4
149,1950-01-01,1950,1,1,1
150,1950-01-02,1950,1,2,1
151,1950-01-04,1950,1,4,1
152,1950-01-05,1950,1,5,1
153,1950-01-07,1950,1,7,1
154,1950-01-09,1950,1,9,1
155,1950-01-15,1950,1,15,1
156,1950-01-17,1950,1,17,1
157,1950-01-30,1950,1,30,1
158,1950-02-02,1950,2,2,1
159,1950-02-07,1950,2,7,1
160,1950-02-17,1950,2,17,1
161,1950-02-18,1950,2,18,1
162,1950-02-25,1950,2,25,1
163,1950-03-14,1950,3,14,1
164,1950-03-23,1950,3,23,1
165,1950-03-28,1950,3,28,1
166,1950-04-02,1950,4,2,2
167,1950-04-09,1950,4,9,2
168,1950-04-15,1950,4,15,2
169,1950-04-29,1950,4,29,2
170,1950-05-03,1950,5,3,2
171,1950-05-16,1950,5,16,2
172,1950-05-18,1950,5,18,2
173,1950-05-21,1950,5,21,2
174,1950-05-29,1950,5,29,2
175,1950-06-06,1950,6,6,2
176,1950-06-17,1950,6,17,2
177,1950-06-23,1950,6,23,2
178,1950-06-24,1950,6,24,2
179,1950-06-26,1950,6,26,2
180,1950-06-28,1950,6,28,2
181,1950-07-02,1950,7,2,3
182,1950-07-03,1950,7,3,3
183,1950-07-04,1950,7,4,3
184,1950-07-10,1950,7,10,3
185,1950-07-15,1950,7,15,3
186,1950-07-20,1950,7,20,3
187,1950-07-23,1950,7,23,3
188,1950-07-26,1950,7,26,3
189,1950-07-29,1950,7,29,3
190,1950-07-30,1950,7,30,3
191,1950-08-01,1950,8,1,3
192,1950-09-02,1950,9,2,3
193,1950-09-05,1950,9,5,3
194,1950-09-06,1950,9,6,3
195,1950-09-07,1950,9,7,3
196,1950-09-09,1950,9,9,3
197,1950-09-10,1950,9,10,3
198,1950-09-11,1950,9,11,3
199,1950-09-18,1950,9,18,3
200,1950-09-21,1950,9,21,3
201,1950-09-22,1950,9,22,3
202,1950-09-26,1950,9,26,3
203,1950-09-29,1950,9,29,3
204,1950-10-02,1950,10,2,4
205,1950-10-03,1950,10,3,4
206,1950-10-04,1950,10,4,4
207,1950-10-05,1950,10,5,4
208,1950-10-06,1950,10,6,4
209,1950-10-07,1950,10,7,4
210,1950-10-09,1950,10,9,4
211,1950-10-10,1950,10,10,4
212,1950-10-12,1950,10,12,4
213,1950-10-13,1950,10,13,4
214,1950-10-14,1950,10,14,4
215,1950-10-15,1950,10,15,4
216,1950-10-17,1950,10,17,4
217,1950-10-18,1950,10,18,4
218,1950-10-19,1950,10,19,4
219,1950-10-21,1950,10,21,4
220,1950-10-27,1950,10,27,4
221,1950-10-28,1950,10,28,4
222,1950-11-14,1950,11,14,4
223,1950-11-25,1950,11,25,4
224,1950-12-04,1950,12,4,4
225,1950-12-10,1950,12,10,4
226,1950-12-11,1950,12,11,4
227,1950-12-18,1950,12,18,4
228,1950-12-30,1950,12,30,4
229,1950-12-31,1950,12,31,4
230,1951-01-01,1951,1,1,1
231,1951-01-03,1951,1,3,1
232,1951-01-20,1951,1,20,1
233,1951-01-24,1951,1,24,1
234,1951-01-29,1951,1,29,1
235,1951-01-30,1951,1,30,1
236,1951-02-03,1951,2,3,1
237,1951-02-06,1951,2,6,1
238,1951-02-09,1951,2,9,1
239,1951-02-10,1951,2,10,1
240,1951-02-14,1951,2,14,1
241,1951-02-17,1951,2,17,1
242,1951-03-03,1951,3,3,1
243,1951-03-07,1951,3,7,1
244,1951-03-12,1951,3,12,1
245,1951-03-15,1951,3,15,1
246,1951-03-19,1951,3,19,1
247,1951-03-20,1951,3,20,1
248,1951-03-27,1951,3,27,1
249,1951-04-03,1951,4,3,2
250,1951-04-04,1951,4,4,2
251,1951-04-05,1951,4,5,2
252,1951-04-15,1951,4,15,2
253,1951-04-19,1951,4,19,2
254,1951-05-01,1951,5,1,2
255,1951-05-06,1951,5,6,2
256,1951-05-16,1951,5,16,2
257,1951-05-28,1951,5,28,2
258,1951-05-30,1951,5,30,2
259,1951-06-03,1951,6,3,2
260,1951-06-07,1951,6,7,2
261,1951-06-10,1951,6,10,2
262,1951-06-17,1951,6,17,2
263,1951-06-19,1951,6,19,2
264,1951-06-28,1951,6,28,2
265,1951-07-06,1951,7,6,3
266,1951-07-07,1951,7,7,3
267,1951-07-31,1951,7,31,3
268,1951-08-01,1951,8,1,3
269,1951-08-03,1951,8,3,3
270,1951-08-11,1951,8,11,3
271,1951-08-27,1951,8,27,3
272,1951-08-29,1951,8,29,3
273,1951-08-31,1951,8,31,3
274,1951-09-03,1951,9,3,3
275,1951-09-05,1951,9,5,3
276,1951-09-08,1951,9,8,3
277,1951-09-15,1951,9,15,3
278,1951-09-19,1951,9,19,3
279,1951-09-20,1951,9,20,3
280,1951-09-24,1951,9,24,3
281,1951-09-25,1951,9,25,3
282,1951-09-27,1951,9,27,3
283,1951-09-30,1951,9,30,3
284,1951-10-03,1951,10,3,4
285,1951-10-05,1951,10,5,4
286,1951-10-13,1951,10,13,4
287,1951-10-14,1951,10,14,4
288,1951-10-15,1951,10,15,4
289,1951-10-18,1951,10,18,4
290,1951-10-20,1951,10,20,4
291,1951-10-25,1951,10,25,4
292,1951-10-28,1951,10,28,4
293,1951-11-14,1951,11,14,4
294,1951-11-26,1951,11,26,4
295,1951-11-27,1951,11,27,4
296,1951-12-01,1951,12,1,4
297,1951-12-05,1951,12,5,4
298,1951-12-10,1951,12,10,4
299,1951-12-14,1951,12,14,4
300,1951-12-16,1951,12,16,4
301,1951-12-20,1951,12,20,4
302,1951-12-21,1951,12,21,4
303,1951-12-24,1951,12,24,4
304,1951-12-30,1951,12,30,4
305,1951-12-31,1951,12,31,4
306,1952-01-01,1952,1,1,1
307,1952-01-04,1952,1,4,1
308,1952-01-08,1952,1,8,1
309,1952-01-12,1952,1,12,1
310,1952-01-13,1952,1,13,1
311,1952-01-14,1952,1,14,1
312,1952-02-02,1952,2,2,1
313,1952-02-07,1952,2,7,1
314,1952-02-08,1952,2,8,1
315,1952-02-10,1952,2,10,1
316,1952-02-19,1952,2,19,1
317,1952-02-27,1952,2,27,1
318,1952-03-05,1952,3,5,1
319,1952-03-06,1952,3,6,1
320,1952-03-10,1952,3,10,1
321,1952-03-12,1952,3,12,1
322,1952-03-17,1952,3,17,1
323,1952-03-19,1952,3,19,1
324,1952-03-20,1952,3,20,1
325,1952-03-27,1952,3,27,1
326,1952-04-01,1952,4,1,2
327,1952-04-05,1952,4,5,2
328,1952-04-14,1952,4,14,2
329,1952-05-08,1952,5,8,2
330,1952-05-16,1952,5,16,2
331,1952-05-21,1952,5,21,2
332,1952-05-22,1952,5,22,2
333,1952-05-24,1952,5,24,2
334,1952-05-26,1952,5,26,2
335,1952-06-04,1952,6,4,2
336,1952-06-06,1952,6,6,2
337,1952-06-11,1952,6,11,2
338,1952-06-16,1952,6,16,2
339,1952-06-19,1952,6,19,2
340,1952-06-20,1952,6,20,2
341,1952-06-21,1952,6,21,2
342,1952-06-25,1952,6,25,2
343,1952-06-27,1952,6,27,2
344,1952-06-28,1952,6,28,2
345,1952-06-29,1952,6,29,2
346,1952-06-30,1952,6,30,2
347,1952-07-01,1952,7,1,3
348,1952-07-03,1952,7,3,3
349,1952-07-26,1952,7,26,3
350,1952-07-27,1952,7,27,3
351,1952-07-30,1952,7,30,3
352,1952-08-01,1952,8,1,3
353,1952-08-24,1952,8,24,3
354,1952-08-29,1952,8,29,3
355,1952-08-30,1952,8,30,3
356,1952-09-01,1952,9,1,3
357,1952-09-04,1952,9,4,3
358,1952-09-13,1952,9,13,3
359,1952-09-19,1952,9,19,3
360,1952-09-23,1952,9,23,3
361,1952-09-25,1952,9,25,3
362,1952-09-26,1952,9,26,3
363,1952-09-30,1952,9,30,3
364,1952-10-01,1952,10,1,4
365,1952-10-03,1952,10,3,4
366,1952-10-05,1952,10,5,4
367,1952-10-07,1952,10,7,4
368,1952-10-13,1952,10,13,4
369,1952-10-14,1952,10,14,4
370,1952-10-15,1952,10,15,4
371,1952-10-16,1952,10,16,4
372,1952-10-19,1952,10,19,4
373,1952-10-22,1952,10,22,4
374,1952-10-23,1952,10,23,4
375,1952-10-26,1952,10,26,4
376,1952-10-31,1952,10,31,4
377,1952-11-02,1952,11,2,4
378,1952-11-06,1952,11,6,4
379,1952-11-08,1952,11,8,4
380,1952-11-09,1952,11,9,4
381,1952-11-11,1952,11,11,4
382,1952-11-24,1952,11,24,4
383,1952-11-25,1952,11,25,4
384,1952-11-29,1952,11,29,4
385,1952-12-05,1952,12,5,4
386,1952-12-06,1952,12,6,4
387,1952-12-10,1952,12,10,4
388,1952-12-18,1952,12,18,4
389,1952-12-20,1952,12,20,4
390,1952-12-23,1952,12,23,4
391,1952-12-26,1952,12,26,4
392,1952-12-28,1952,12,28,4
393,1952-12-31,1952,12,31,4
394,1953-01-01,1953,1,1,1
395,1953-01-02,1953,1,2,1
396,1953-01-03,1953,1,3,1
397,1953-01-04,1953,1,4,1
398,1953-01-07,1953,1,7,1
399,1953-01-11,1953,1,11,1
400,1953-01-16,1953,1,16,1
401,1953-02-01,1953,2,1,1
402,1953-02-02,1953,2,2,1
403,1953-02-10,1953,2,10,1
404,1953-02-13,1953,2,13,1
405,1953-03-03,1953,3,3,1
406,1953-03-13,1953,3,13,1
407,1953-03-15,1953,3,15,1
408,1953-03-17,1953,3,17,1
409,1953-03-19,1953,3,19,1
410,1953-03-21,1953,3,21,1
411,1953-03-30,1953,3,30,1
412,1953-04-02,1953,4,2,2
413,1953-04-12,1953,4,12,2
414,1953-04-18,1953,4,18,2
415,1953-04-20,1953,4,20,2
416,1953-04-21,1953,4,21,2
417,1953-04-29,1953,4,29,2
418,1953-05-03,1953,5,3,2
419,1953-05-16,1953,5,16,2
420,1953-05-19,1953,5,19,2
421,1953-05-21,1953,5,21,2
422,1953-05-23,1953,5,23,2
423,1953-06-09,1953,6,9,2
424,1953-06-11,1953,6,11,2
425,1953-06-12,1953,6,12,2
426,1953-06-13,1953,6,13,2
427,1953-06-20,1953,6,20,2
428,1953-06-22,1953,6,22,2
429,1953-06-23,1953,6,23,2
430,1953-06-28,1953,6,28,2
431,1953-06-29,1953,6,29,2
432,1953-07-03,1953,7,3,3
433,1953-07-06,1953,7,6,3
434,1953-07-11,1953,7,11,3
435,1953-07-12,1953,7,12,3
436,1953-07-18,1953,7,18,3
437,1953-07-20,1953,7,20,3
438,1953-08-03,1953,8,3,3
439,1953-08-16,1953,8,16,3
440,1953-08-18,1953,8,18,3
441,1953-08-22,1953,8,22,3
442,1953-08-30,1953,8,30,3
443,1953-09-03,1953,9,3,3
444,1953-09-05,1953,9,5,3
445,1953-09-07,1953,9,7,3
446,1953-09-11,1953,9,11,3
447,1953-09-12,1953,9,12,3
448,1953-09-14,1953,9,14,3
449,1953-09-17,1953,9,17,3
450,1953-09-20,1953,9,20,3
451,1953-09-29,1953,9,29,3
452,1953-10-02,1953,10,2,4
453,1953-10-05,1953,10,5,4
454,1953-10-07,1953,10,7,4
455,1953-10-08,1953,10,8,4
456,1953-10-09,1953,10,9,4
457,1953-10-11,1953,10,11,4
458,1953-10-12,1953,10,12,4
459,1953-10-22,1953,10,22,4
460,1953-10-27,1953,10,27,4
461,1953-11-03,1953,11,3,4
462,1953-11-04,1953,11,4,4
463,1953-11-06,1953,11,6,4
464,1953-11-11,1953,11,11,4
465,1953-11-22,1953,11,22,4
466,1953-11-23,1953,11,23,4
467,1953-11-24,1953,11,24,4
468,1953-12-04,1953,12,4,4
469,1953-12-05,1953,12,5,4
470,1953-12-14,1953,12,14,4
471,1954-01-01,1954,1,1,1
472,1954-01-02,1954,1,2,1
473,1954-01-06,1954,1,6,1
474,1954-01-08,1954,1,8,1
475,1954-01-09,1954,1,9,1
476,1954-01-16,1954,1,16,1
477,1954-01-18,1954,1,18,1
478,1954-01-23,1954,1,23,1
479,1954-01-29,1954,1,29,1
480,1954-01-31,1954,1,31,1
481,1954-02-01,1954,2,1,1
482,1954-02-08,1954,2,8,1
483,1954-02-14,1954,2,14,1
484,1954-02-20,1954,2,20,1
485,1954-02-23,1954,2,23,1
486,1954-03-04,1954,3,4,1
487,1954-03-11,1954,3,11,1
488,1954-03-21,1954,3,21,1
489,1954-03-25,1954,3,25,1
490,1954-04-01,1954,4,1,2
491,1954-04-02,1954,4,2,2
492,1954-04-03,1954,4,3,2
493,1954-04-05,1954,4,5,2
494,1954-04-08,1954,4,8,2
495,1954-04-10,1954,4,10,2
496,1954-04-12,1954,4,12,2
497,1954-04-20,1954,4,20,2
498,1954-04-21,1954,4,21,2
499,1954-04-23,1954,4,23,2
500,1954-04-26,1954,4,26,2
501,1954-05-01,1954,5,1,2
502,1954-05-18,1954,5,18,2
503,1954-05-28,1954,5,28,2
504,1954-05-29,1954,5,29,2
505,1954-06-01,1954,6,1,2
506,1954-06-05,1954,6,5,2
507,1954-06-24,1954,6,24,2
508,1954-06-29,1954,6,29,2
509,1954-06-30,1954,6,30,2
510,1954-07-01,1954,7,1,3
511,1954-07-02,1954,7,2,3
512,1954-07-03,1954,7,3,3
513,1954-07-05,1954,7,5,3
514,1954-07-06,1954,7,6,3
515,1954-07-13,1954,7,13,3
516,1954-07-15,1954,7,15,3
517,1954-07-30,1954,7,30,3
518,1954-08-17,1954,8,17,3
519,1954-08-19,1954,8,19,3
520,1954-08-21,1954,8,21,3
521,1954-08-23,1954,8,23,3
522,1954-08-27,1954,8,27,3
523,1954-08-28,1954,8,28,3
524,1954-08-30,1954,8,30,3
525,1954-09-01,1954,9,1,3
526,1954-09-04,1954,9,4,3
527,1954-09-07,1954,9,7,3
528,1954-09-10,1954,9,10,3
529,1954-09-12,1954,9,12,3
530,1954-09-13,1954,9,13,3
531,1954-09-15,1954,9,15,3
532,1954-09-18,1954,9,18,3
533,1954-09-21,1954,9,21,3
534,1954-09-25,1954,9,25,3
535,1954-09-26,1954,9,26,3
536,1954-09-27,1954,9,27,3
537,1954-09-30,1954,9,30,3
538,1954-10-01,1954,10,1,4
539,1954-10-02,1954,10,2,4
540,1954-10-03,1954,10,3,4
541,1954-10-04,1954,10,4,4
542,1954-10-05,1954,10,5,4
543,1954-10-07,1954,10,7,4
544,1954-10-09,1954,10,9,4
545,1954-10-10,1954,10,10,4
546,1954-10-12,1954,10,12,4
547,1954-10-15,1954,10,15,4
548,1954-10-16,1954,10,16,4
549,1954-10-17,1954,10,17,4
550,1954-10-18,1954,10,18,4
551,1954-10-19,1954,10,19,4
552,1954-10-22,1954,10,22,4
553,1954-10-27,1954,10,27,4
554,1954-10-29,1954,10,29,4
555,1954-11-01,1954,11,1,4
556,1954-11-07,1954,11,7,4
557,1954-11-12,1954,11,12,4
558,1954-11-13,1954,11,13,4
559,1954-11-16,1954,11,16,4
560,1954-11-18,1954,11,18,4
561,1954-11-30,1954,11,30,4
562,1954-12-07,1954,12,7,4
563,1954-12-10,1954,12,10,4
564,1954-12-12,1954,12,12,4
565,1954-12-13,1954,12,13,4
566,1954-12-15,1954,12,15,4
567,1954-12-21,1954,12,21,4
568,1954-12-23,1954,12,23,4
569,1954-12-24,1954,12,24,4
570,1954-12-26,1954,12,26,4
571,1954-12-29,1954,12,29,4
572,1954-12-31,1954,12,31,4
573,1955-01-01,1955,1,1,1
574,1955-01-02,1955,1,2,1
575,1955-01-03,1955,1,3,1
576,1955-01-05,1955,1,5,1
577,1955-01-08,1955,1,8,1
578,1955-01-10,1955,1,10,1
579,1955-01-15,1955,1,15,1
580,1955-01-16,1955,1,16,1
581,1955-01-17,1955,1,17,1
582,1955-01-19,1955,1,19,1
583,1955-01-22,1955,1,22,1
584,1955-01-23,1955,1,23,1
585,1955-01-27,1955,1,27,1
586,1955-01-30,1955,1,30,1
587,1955-02-03,1955,2,3,1
588,1955-02-11,1955,2,11,1
589,1955-02-13,1955,2,13,1
590,1955-02-17,1955,2,17,1
591,1955-02-19,1955,2,19,1
592,1955-02-26,1955,2,26,1
593,1955-02-27,1955,2,27,1
594,1955-03-01,1955,3,1,1
595,1955-03-11,1955,3,11,1
596,1955-03-17,1955,3,17,1
597,1955-03-23,1955,3,23,1
598,1955-04-03,1955,4,3,2
599,1955-04-06,1955,4,6,2
600,1955-04-08,1955,4,8,2
601,1955-04-09,1955,4,9,2
602,1955-04-13,1955,4,13,2
603,1955-04-16,1955,4,16,2
604,1955-04-20,1955,4,20,2
605,1955-04-24,1955,4,24,2
606,1955-04-28,1955,4,28,2
607,1955-05-03,1955,5,3,2
608,1955-05-04,1955,5,4,2
609,1955-05-06,1955,5,6,2
610,1955-05-08,1955,5,8,2
611,1955-05-09,1955,5,9,2
612,1955-05-10,1955,5,10,2
613,1955-05-14,1955,5,14,2
614,1955-05-19,1955,5,19,2
615,1955-05-22,1955,5,22,2
616,1955-05-23,1955,5,23,2
617,1955-05-25,1955,5,25,2
618,1955-05-26,1955,5,26,2
619,1955-05-29,1955,5,29,2
620,1955-05-31,1955,5,31,2
621,1955-06-03,1955,6,3,2
622,1955-06-07,1955,6,7,2
623,1955-06-09,1955,6,9,2
624,1955-06-11,1955,6,11,2
625,1955-06-14,1955,6,14,2
626,1955-06-18,1955,6,18,2
627,1955-06-23,1955,6,23,2
628,1955-06-24,1955,6,24,2
629,1955-06-25,1955,6,25,2
630,1955-06-27,1955,6,27,2
631,1955-06-28,1955,6,28,2
632,1955-06-30,1955,6,30,2
633,1955-07-01,1955,7,1,3
634,1955-07-03,1955,7,3,3
635,1955-07-04,1955,7,4,3
636,1955-07-05,1955,7,5,3
637,1955-07-07,1955,7,7,3
638,1955-07-09,1955,7,9,3
639,1955-07-12,1955,7,12,3
640,1955-07-13,1955,7,13,3
641,1955-07-15,1955,7,15,3
642,1955-07-16,1955,7,16,3
643,1955-07-29,1955,7,29,3
644,1955-08-21,1955,8,21,3
645,1955-08-24,1955,8,24,3
646,1955-08-26,1955,8,26,3
647,1955-08-30,1955,8,30,3
648,1955-08-31,1955,8,31,3
649,1955-09-01,1955,9,1,3
650,1955-09-06,1955,9,6,3
651,1955-09-08,1955,9,8,3
652,1955-09-09,1955,9,9,3
653,1955-09-10,1955,9,10,3
654,1955-09-11,1955,9,11,3
655,1955-09-12,1955,9,12,3
656,1955-09-13,1955,9,13,3
657,1955-09-14,1955,9,14,3
658,1955-09-20,1955,9,20,3
659,1955-09-21,1955,9,21,3
660,1955-09-23,1955,9,23,3
661,1955-09-24,1955,9,24,3
662,1955-09-25,1955,9,25,3
663,1955-09-26,1955,9,26,3
664,1955-09-27,1955,9,27,3
665,1955-09-28,1955,9,28,3
666,1955-09-29,1955,9,29,3
667,1955-09-30,1955,9,30,3
668,1955-10-01,1955,10,1,4
669,1955-10-02,1955,10,2,4
670,1955-10-03,1955,10,3,4
671,1955-10-04,1955,10,4,4
672,1955-10-05,1955,10,5,4
673,1955-10-06,1955,10,6,4
674,1955-10-07,1955,10,7,4
675,1955-10-08,1955,10,8,4
676,1955-10-10,1955,10,10,4
677,1955-10-15,1955,10,15,4
678,1955-10-16,1955,10,16,4
679,1955-10-17,1955,10,17,4
680,1955-10-22,1955,10,22,4
681,1955-10-25,1955,10,25,4
682,1955-10-29,1955,10,29,4
683,1955-10-31,1955,10,31,4
684,1955-11-04,1955,11,4,4
685,1955-11-10,1955,11,10,4
686,1955-11-19,1955,11,19,4
687,1955-11-26,1955,11,26,4
688,1955-12-09,1955,12,9,4
689,1955-12-14,1955,12,14,4
690,1955-12-16,1955,12,16,4
691,1955-12-17,1955,12,17,4
692,1955-12-18,1955,12,18,4
693,1955-12-24,1955,12,24,4
694,1955-12-25,1955,12,25,4
695,1955-12-27,1955,12,27,4
696,1955-12-28,1955,12,28,4
697,1955-12-30,1955,12,30,4
698,1956-01-05,1956,1,5,1
699,1956-01-08,1956,1,8,1
700,1956-01-11,1956,1,11,1
701,1956-01-12,1956,1,12,1
702,1956-01-17,1956,1,17,1
703,1956-01-21,1956,1,21,1
704,1956-01-27,1956,1,27,1
705,1956-01-29,1956,1,29,1
706,1956-02-01,1956,2,1,1
707,1956-02-04,1956,2,4,1
708,1956-02-12,1956,2,12,1
709,1956-02-16,1956,2,16,1
710,1956-02-20,1956,2,20,1
711,1956-02-21,1956,2,21,1
712,1956-02-22,1956,2,22,1
713,1956-02-24,1956,2,24,1
714,1956-02-26,1956,2,26,1
715,1956-02-28,1956,2,28,1
716,1956-03-03,1956,3,3,1
717,1956-03-10,1956,3,10,1
718,1956-03-13,1956,3,13,1
719,1956-03-19,1956,3,19,1
720,1956-03-20,1956,3,20,1
721,1956-03-21,1956,3,21,1
722,1956-03-22,1956,3,22,1
723,1956-03-25,1956,3,25,1
724,1956-03-29,1956,3,29,1
725,1956-03-31,1956,3,31,1
726,1956-04-01,1956,4,1,2
727,1956-04-02,1956,4,2,2
728,1956-04-06,1956,4,6,2
729,1956-04-08,1956,4,8,2
730,1956-04-14,1956,4,14,2
731,1956-04-15,1956,4,15,2
732,1956-04-21,1956,4,21,2
733,1956-04-22,1956,4,22,2
734,1956-04-24,1956,4,24,2
735,1956-04-26,1956,4,26,2
736,1956-04-27,1956,4,27,2
737,1956-05-01,1956,5,1,2
738,1956-05-02,1956,5,2,2
739,1956-05-06,1956,5,6,2
740,1956-05-12,1956,5,12,2
741,1956-05-13,1956,5,13,2
742,1956-05-22,1956,5,22,2
743,1956-05-24,1956,5,24,2
744,1956-05-30,1956,5,30,2
745,1956-06-01,1956,6,1,2
746,1956-06-03,1956,6,3,2
747,1956-06-04,1956,6,4,2
748,1956-06-09,1956,6,9,2
749,1956-06-10,1956,6,10,2
750,1956-06-13,1956,6,13,2
751,1956-06-16,1956,6,16,2
752,1956-06-19,1956,6,19,2
753,1956-06-22,1956,6,22,2
754,1956-06-23,1956,6,23,2
755,1956-06-24,1956,6,24,2
756,1956-06-29,1956,6,29,2
757,1956-07-02,1956,7,2,3
758,1956-07-03,1956,7,3,3
759,1956-07-04,1956,7,4,3
760,1956-07-06,1956,7,6,3
761,1956-07-07,1956,7,7,3
762,1956-07-08,1956,7,8,3
763,1956-07-09,1956,7,9,3
764,1956-07-14,1956,7,14,3
765,1956-07-16,1956,7,16,3
766,1956-07-17,1956,7,17,3
767,1956-07-26,1956,7,26,3
768,1956-07-28,1956,7,28,3
769,1956-07-30,1956,7,30,3
770,1956-08-09,1956,8,9,3
771,1956-08-11,1956,8,11,3
772,1956-08-15,1956,8,15,3
773,1956-08-25,1956,8,25,3
774,1956-08-26,1956,8,26,3
775,1956-08-27,1956,8,27,3
